dim_0,air_temperature,barometric_pressure,driver_timestamp,eastward_wind_velocity,longwave_irradiance,northward_wind_velocity,pkt_format_id,pkt_version,port_timestamp,precipitation,preferred_timestamp,quality_flag,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,stream_name
976,6.258,984.19,3722267189.83,9.41,291.3,-0.21,JSON_Data,1,3702391183.37,53.06,port_timestamp,ok,74.074,3.5024,7.663,417.3,metbk_a_dcl_instrument
977,6.266,983.64,3722267189.83,8.62,286.9,-0.54,JSON_Data,1,3702391247.61,52.96,port_timestamp,ok,74.135,3.5023,7.588,384.3,metbk_a_dcl_instrument
978,6.228,983.57,3722267189.83,8.7,287.7,0.21,JSON_Data,1,3702391282.02,51.88,port_timestamp,ok,72.924,3.5023,7.832,387.8,metbk_a_dcl_instrument
979,6.303,983.43,3722267189.83,9.03,287.7,0.2,JSON_Data,1,3702391342.47,51.41,port_timestamp,ok,74.361,3.5023,7.745,320.1,metbk_a_dcl_instrument
980,6.266,983.5,3722267189.83,8.93,287.7,0.01,JSON_Data,1,3702391406.79,51.71,port_timestamp,ok,73.65,3.5023,7.66,303.9,metbk_a_dcl_instrument
981,6.333,983.92,3722267189.83,9.21,298.1,-0.16,JSON_Data,1,3702391471.79,52.26,port_timestamp,ok,75.057,3.5022,7.661,158.6,metbk_a_dcl_instrument
982,6.326,983.92,3722267189.83,8.29,304.8,0.22,JSON_Data,1,3702391538.28,53.46,port_timestamp,ok,74.634,3.5022,7.661,127.2,metbk_a_dcl_instrument
983,6.333,983.57,3722267189.83,7.83,309.9,-0.46,JSON_Data,1,3702391602.5,51.87,port_timestamp,ok,73.446,3.5022,7.66,101.6,metbk_a_dcl_instrument
984,6.333,983.57,3722267189.83,9.03,317.4,1.12,JSON_Data,1,3702391666.75,52.29,port_timestamp,ok,72.651,3.5022,7.658,79.0,metbk_a_dcl_instrument
985,6.364,984.05,3722267189.83,8.87,323.0,-1.61,JSON_Data,1,3702391731.35,52.39,port_timestamp,ok,73.015,3.5022,7.662,57.7,metbk_a_dcl_instrument
986,6.424,984.12,3722267189.83,10.1,328.5,0.67,JSON_Data,1,3702391763.49,52.41,port_timestamp,ok,73.635,3.5022,7.66,40.1,metbk_a_dcl_instrument
987,6.484,984.12,3722267189.83,10.44,331.6,0.71,JSON_Data,1,3702391827.86,52.74,port_timestamp,ok,75.004,3.5021,7.659,27.0,metbk_a_dcl_instrument
988,6.446,984.05,3722267189.83,8.75,328.7,2.32,JSON_Data,1,3702391892.33,52.81,port_timestamp,ok,74.513,3.5021,7.658,19.1,metbk_a_dcl_instrument
989,6.108,983.92,3722267189.83,8.42,329.7,2.98,JSON_Data,1,3702391957.64,52.53,port_timestamp,ok,77.382,3.502,7.657,16.0,metbk_a_dcl_instrument
990,6.063,983.78,3722267189.83,6.89,327.0,3.53,JSON_Data,1,3702392022.03,53.36,port_timestamp,ok,79.371,3.5021,7.656,11.7,metbk_a_dcl_instrument
991,5.649,983.64,3722267189.83,9.47,327.9,4.18,JSON_Data,1,3702392086.31,52.3,port_timestamp,ok,79.792,3.5012,7.653,7.1,metbk_a_dcl_instrument
992,5.498,984.12,3722267189.83,9.72,327.6,4.21,JSON_Data,1,3702392150.7,52.54,port_timestamp,ok,82.855,3.4989,7.601,3.9,metbk_a_dcl_instrument
993,5.001,983.78,3722267189.83,9.88,329.1,4.58,JSON_Data,1,3702392182.81,52.99,port_timestamp,ok,82.705,3.5012,7.811,3.9,metbk_a_dcl_instrument
994,4.791,983.78,3722267189.83,8.77,328.2,2.3,JSON_Data,1,3702392311.54,53.63,port_timestamp,ok,84.628,3.4997,7.641,7.4,metbk_a_dcl_instrument
995,4.587,983.85,3722267189.83,9.43,326.6,2.55,JSON_Data,1,3702392376.43,52.11,port_timestamp,ok,85.293,3.5,7.643,14.4,metbk_a_dcl_instrument
996,4.452,983.78,3722267189.83,8.11,319.4,0.46,JSON_Data,1,3702392440.74,52.89,port_timestamp,ok,85.211,3.5011,7.65,28.2,metbk_a_dcl_instrument
997,4.46,983.92,3722267189.83,6.92,311.3,1.88,JSON_Data,1,3702392505.0,52.41,port_timestamp,ok,86.368,3.5013,7.652,39.2,metbk_a_dcl_instrument
998,4.429,983.71,3722267189.83,6.81,311.3,0.8,JSON_Data,1,3702392570.59,52.99,port_timestamp,ok,86.204,3.5006,7.648,46.4,metbk_a_dcl_instrument
999,4.369,983.64,3722267189.83,7.41,311.3,0.49,JSON_Data,1,3702392602.78,53.71,port_timestamp,ok,84.419,3.5009,7.65,53.6,metbk_a_dcl_instrument
1000,4.354,983.99,3722267189.83,8.98,297.1,0.21,JSON_Data,1,3702392667.24,53.1,port_timestamp,ok,82.218,3.5011,7.652,63.1,metbk_a_dcl_instrument
1001,4.422,983.85,3722267189.83,7.98,294.0,0.9,JSON_Data,1,3702392731.47,53.92,port_timestamp,ok,82.42,3.5017,7.657,74.5,metbk_a_dcl_instrument
1002,4.497,983.78,3722267189.83,6.84,292.4,0.41,JSON_Data,1,3702392795.88,53.17,port_timestamp,ok,83.319,3.5017,7.656,87.6,metbk_a_dcl_instrument
1003,4.603,983.85,3722267189.83,6.85,289.8,0.97,JSON_Data,1,3702392860.11,53.18,port_timestamp,ok,83.858,3.5018,7.658,113.4,metbk_a_dcl_instrument
1004,4.595,983.78,3722267189.83,6.72,287.3,0.73,JSON_Data,1,3702392924.34,53.91,port_timestamp,ok,82.758,3.5018,7.662,157.8,metbk_a_dcl_instrument
1005,4.625,983.78,3722267189.83,7.42,285.5,1.17,JSON_Data,1,3702392988.58,54.41,port_timestamp,ok,82.698,3.5015,7.66,200.9,metbk_a_dcl_instrument
1006,4.73,983.64,3722267189.83,7.41,282.5,-0.29,JSON_Data,1,3702393022.01,53.07,port_timestamp,ok,82.39,3.5013,7.557,300.8,metbk_a_dcl_instrument
1007,4.806,983.57,3722267189.83,7.93,279.2,1.11,JSON_Data,1,3702393086.25,54.03,port_timestamp,ok,80.506,3.5017,7.664,358.3,metbk_a_dcl_instrument
1008,4.971,983.78,3722267189.83,7.59,279.5,0.33,JSON_Data,1,3702393150.49,54.46,port_timestamp,ok,80.822,3.5022,7.665,378.3,metbk_a_dcl_instrument
1009,5.039,983.71,3722267189.83,7.41,277.4,0.63,JSON_Data,1,3702393215.45,55.07,port_timestamp,ok,79.529,3.502,7.656,388.1,metbk_a_dcl_instrument
1010,5.25,983.5,3722267189.83,8.26,274.5,0.05,JSON_Data,1,3702393281.53,54.08,port_timestamp,ok,80.205,3.502,7.659,387.5,metbk_a_dcl_instrument
1011,5.272,984.12,3722267189.83,7.63,272.5,0.02,JSON_Data,1,3702393345.77,53.06,port_timestamp,ok,79.905,3.5021,7.66,329.8,metbk_a_dcl_instrument
1012,5.363,983.78,3722267189.83,7.64,271.0,0.86,JSON_Data,1,3702393410.0,53.28,port_timestamp,ok,80.115,3.5021,7.661,203.1,metbk_a_dcl_instrument
1013,5.438,983.78,3722267189.83,8.14,268.8,1.04,JSON_Data,1,3702393442.12,52.66,port_timestamp,ok,80.491,3.5021,7.66,195.0,metbk_a_dcl_instrument
1014,5.543,983.99,3722267189.83,8.29,267.5,1.12,JSON_Data,1,3702393506.45,53.73,port_timestamp,ok,81.152,3.5021,7.663,216.8,metbk_a_dcl_instrument
1015,5.536,983.43,3722267189.83,9.81,265.9,-0.41,JSON_Data,1,3702393570.68,53.95,port_timestamp,ok,79.175,3.5022,7.661,204.1,metbk_a_dcl_instrument
1016,5.686,984.05,3722267189.83,10.56,263.8,0.68,JSON_Data,1,3702393635.01,52.87,port_timestamp,ok,78.309,3.5022,7.661,228.7,metbk_a_dcl_instrument
1017,5.761,983.5,3722267189.83,10.2,263.8,0.83,JSON_Data,1,3702393699.48,54.06,port_timestamp,ok,78.527,3.5023,7.661,175.7,metbk_a_dcl_instrument
1018,5.822,983.43,3722267189.83,10.2,263.8,0.22,JSON_Data,1,3702393763.82,54.26,port_timestamp,ok,78.512,3.5021,7.66,152.9,metbk_a_dcl_instrument
1019,5.927,983.57,3722267189.83,10.13,263.8,0.75,JSON_Data,1,3702393828.95,53.98,port_timestamp,ok,78.844,3.502,7.663,179.4,metbk_a_dcl_instrument
1020,5.987,983.36,3722267189.83,8.53,262.0,0.29,JSON_Data,1,3702393862.0,54.37,port_timestamp,ok,78.271,3.5021,7.66,204.4,metbk_a_dcl_instrument
1021,6.04,983.64,3722267189.83,10.34,262.0,1.4,JSON_Data,1,3702393927.43,55.3,port_timestamp,ok,77.819,3.5021,7.512,261.4,metbk_a_dcl_instrument
1022,6.085,983.43,3722267189.83,9.73,262.4,0.39,JSON_Data,1,3702393991.92,54.81,port_timestamp,ok,77.525,3.5022,7.669,263.7,metbk_a_dcl_instrument
1023,6.123,983.85,3722267189.83,10.27,262.8,0.52,JSON_Data,1,3702394056.23,54.09,port_timestamp,ok,77.57,3.5022,7.665,290.3,metbk_a_dcl_instrument
1024,6.16,983.57,3722267189.83,9.1,263.6,0.15,JSON_Data,1,3702394120.98,53.94,port_timestamp,ok,77.133,3.5023,7.661,292.2,metbk_a_dcl_instrument
1025,6.168,983.43,3722267189.83,8.76,264.2,1.26,JSON_Data,1,3702394185.48,53.44,port_timestamp,ok,76.205,3.5022,7.66,286.2,metbk_a_dcl_instrument
1026,6.198,983.3,3722267189.83,9.39,268.3,1.24,JSON_Data,1,3702394249.72,52.41,port_timestamp,ok,76.333,3.5022,7.661,291.5,metbk_a_dcl_instrument
1027,6.213,983.36,3722267189.83,8.68,267.9,1.28,JSON_Data,1,3702394282.02,51.94,port_timestamp,ok,75.827,3.5023,7.662,249.5,metbk_a_dcl_instrument
1028,6.266,983.02,3722267189.83,9.35,268.2,-0.44,JSON_Data,1,3702394346.74,52.47,port_timestamp,ok,76.039,3.502,7.659,166.9,metbk_a_dcl_instrument
1029,6.266,983.64,3722267189.83,9.52,269.3,0.35,JSON_Data,1,3702394411.29,52.66,port_timestamp,ok,76.748,3.502,7.662,153.7,metbk_a_dcl_instrument
1030,6.333,983.23,3722267189.83,9.04,269.6,-0.53,JSON_Data,1,3702394476.32,52.99,port_timestamp,ok,78.535,3.502,7.66,115.6,metbk_a_dcl_instrument
1031,6.273,983.64,3722267189.83,9.04,272.8,0.58,JSON_Data,1,3702394541.41,52.69,port_timestamp,ok,77.065,3.5021,7.659,250.0,metbk_a_dcl_instrument
1032,6.326,983.5,3722267189.83,8.15,278.2,-0.24,JSON_Data,1,3702394607.11,52.36,port_timestamp,ok,76.658,3.5022,7.65,262.0,metbk_a_dcl_instrument
1033,6.333,983.78,3722267189.83,9.16,292.0,0.47,JSON_Data,1,3702394641.99,52.44,port_timestamp,ok,75.767,3.5024,7.663,280.7,metbk_a_dcl_instrument
1034,6.416,982.95,3722267189.83,9.81,281.9,0.56,JSON_Data,1,3702394702.27,53.63,port_timestamp,ok,75.699,3.5025,7.667,243.1,metbk_a_dcl_instrument
1035,6.341,983.5,3722267189.83,9.9,265.1,1.25,JSON_Data,1,3702394766.56,53.02,port_timestamp,ok,72.742,3.5025,7.661,217.3,metbk_a_dcl_instrument
1036,6.409,983.43,3722267189.83,11.78,261.2,1.05,JSON_Data,1,3702394830.96,52.81,port_timestamp,ok,72.878,3.5024,7.682,199.3,metbk_a_dcl_instrument
1037,6.469,983.23,3722267189.83,10.72,261.2,0.03,JSON_Data,1,3702394895.33,52.13,port_timestamp,ok,73.068,3.5025,7.668,207.1,metbk_a_dcl_instrument
1038,6.439,983.23,3722267189.83,11.05,261.2,-1.25,JSON_Data,1,3702394959.75,52.13,port_timestamp,ok,71.879,3.5025,7.654,161.2,metbk_a_dcl_instrument
1039,6.491,983.36,3722267189.83,9.99,255.4,0.4,JSON_Data,1,3702395090.39,51.99,port_timestamp,ok,73.037,3.5022,7.659,200.6,metbk_a_dcl_instrument
1040,6.499,983.16,3722267189.83,9.78,255.6,-0.41,JSON_Data,1,3702395122.5,53.21,port_timestamp,ok,73.03,3.5022,7.66,211.8,metbk_a_dcl_instrument
1041,6.484,983.5,3722267189.83,10.16,255.4,0.14,JSON_Data,1,3702395187.46,52.75,port_timestamp,ok,73.219,3.5023,7.659,237.5,metbk_a_dcl_instrument
1042,6.476,983.64,3722267189.83,11.34,254.6,0.4,JSON_Data,1,3702395252.39,52.66,port_timestamp,ok,73.219,3.5022,7.66,217.1,metbk_a_dcl_instrument
1043,6.476,983.3,3722267189.83,10.11,254.8,1.03,JSON_Data,1,3702395316.62,53.11,port_timestamp,ok,73.015,3.5021,7.701,229.7,metbk_a_dcl_instrument
1044,6.431,983.43,3722267189.83,10.58,254.7,1.29,JSON_Data,1,3702395380.89,52.93,port_timestamp,ok,72.841,3.5022,7.657,187.3,metbk_a_dcl_instrument
1045,6.469,983.43,3722267189.83,11.64,255.0,-0.18,JSON_Data,1,3702395445.14,53.15,port_timestamp,ok,73.454,3.5022,7.659,135.7,metbk_a_dcl_instrument
1046,6.491,983.02,3722267189.83,10.12,254.3,0.68,JSON_Data,1,3702395509.41,53.29,port_timestamp,ok,74.15,3.5022,7.66,147.3,metbk_a_dcl_instrument
1047,6.461,983.16,3722267189.83,11.17,255.5,0.11,JSON_Data,1,3702395541.98,53.79,port_timestamp,ok,73.885,3.502,7.658,136.1,metbk_a_dcl_instrument
1048,6.446,983.78,3722267189.83,11.39,256.2,1.52,JSON_Data,1,3702395606.21,55.07,port_timestamp,ok,73.318,3.5018,8.442,162.7,metbk_a_dcl_instrument
1049,6.522,983.43,3722267189.83,11.24,257.2,0.7,JSON_Data,1,3702395670.49,52.31,port_timestamp,ok,74.278,3.502,7.658,141.1,metbk_a_dcl_instrument
1050,6.454,983.43,3722267189.83,11.08,257.8,1.04,JSON_Data,1,3702395736.2,52.83,port_timestamp,ok,73.113,3.502,7.739,187.0,metbk_a_dcl_instrument
1051,6.499,983.5,3722267189.83,11.39,260.7,0.52,JSON_Data,1,3702395800.59,53.8,port_timestamp,ok,73.9,3.502,7.501,240.3,metbk_a_dcl_instrument
1052,6.597,983.57,3722267189.83,11.78,259.9,2.28,JSON_Data,1,3702395929.65,54.55,port_timestamp,ok,74.256,3.5021,7.657,231.5,metbk_a_dcl_instrument
1053,6.589,983.43,3722267189.83,10.65,263.5,-0.62,JSON_Data,1,3702395963.1,53.26,port_timestamp,ok,75.042,3.5021,7.658,212.4,metbk_a_dcl_instrument
1054,6.634,983.3,3722267189.83,9.91,266.5,0.21,JSON_Data,1,3702396027.33,52.32,port_timestamp,ok,76.054,3.502,7.657,273.8,metbk_a_dcl_instrument
1055,6.604,983.36,3722267189.83,10.53,266.5,0.93,JSON_Data,1,3702396091.56,52.82,port_timestamp,ok,75.367,3.5022,7.659,274.4,metbk_a_dcl_instrument
1056,6.589,983.5,3722267189.83,10.43,266.5,0.5,JSON_Data,1,3702396156.03,52.41,port_timestamp,ok,74.8,3.5023,7.659,269.4,metbk_a_dcl_instrument
1057,6.582,983.36,3722267189.84,10.52,270.1,-1.01,JSON_Data,1,3702396220.38,52.69,port_timestamp,ok,75.42,3.5023,7.663,244.3,metbk_a_dcl_instrument
1058,6.552,983.64,3722267189.84,11.02,267.5,-1.84,JSON_Data,1,3702396284.61,54.5,port_timestamp,ok,74.293,3.5023,7.661,301.9,metbk_a_dcl_instrument
1059,6.544,983.23,3722267189.84,9.46,269.0,0.91,JSON_Data,1,3702396349.67,55.75,port_timestamp,ok,75.631,3.5023,7.664,273.0,metbk_a_dcl_instrument
1060,6.574,983.85,3722267189.84,10.11,279.2,-1.13,JSON_Data,1,3702396381.97,52.92,port_timestamp,ok,74.324,3.5022,7.662,292.2,metbk_a_dcl_instrument
1061,6.537,983.3,3722267189.84,10.37,280.2,-0.94,JSON_Data,1,3702396446.69,52.74,port_timestamp,ok,74.316,3.5021,7.663,222.1,metbk_a_dcl_instrument
1062,6.589,983.09,3722267189.84,10.57,280.4,0.3,JSON_Data,1,3702396511.01,53.58,port_timestamp,ok,75.465,3.5021,7.662,310.7,metbk_a_dcl_instrument
1063,6.582,983.43,3722267189.84,10.03,271.2,-0.1,JSON_Data,1,3702396575.26,52.95,port_timestamp,ok,74.959,3.5021,7.662,204.5,metbk_a_dcl_instrument
1064,6.597,983.64,3722267189.84,9.64,263.4,-0.26,JSON_Data,1,3702396639.63,52.83,port_timestamp,ok,75.714,3.502,7.604,255.0,metbk_a_dcl_instrument
1065,6.574,983.5,3722267189.84,9.28,271.5,0.27,JSON_Data,1,3702396801.97,53.14,port_timestamp,ok,75.888,3.502,7.659,151.8,metbk_a_dcl_instrument
1066,6.627,983.23,3722267189.84,10.84,277.1,-0.87,JSON_Data,1,3702396866.29,53.59,port_timestamp,ok,75.865,3.5021,7.661,173.6,metbk_a_dcl_instrument
1067,6.627,983.43,3722267189.84,10.43,291.7,-0.05,JSON_Data,1,3702396930.83,53.09,port_timestamp,ok,74.445,3.5019,7.659,226.5,metbk_a_dcl_instrument
1068,6.612,983.43,3722267189.84,10.08,301.5,1.05,JSON_Data,1,3702396996.69,53.6,port_timestamp,ok,75.231,3.5021,7.662,192.0,metbk_a_dcl_instrument
1069,6.672,983.85,3722267189.84,9.92,316.6,-1.21,JSON_Data,1,3702397061.5,52.69,port_timestamp,ok,75.948,3.5021,7.661,317.9,metbk_a_dcl_instrument
1070,6.687,983.43,3722267189.84,9.68,311.8,-0.55,JSON_Data,1,3702397125.87,53.41,port_timestamp,ok,77.578,3.5022,7.663,257.0,metbk_a_dcl_instrument
1071,6.657,983.23,3722267189.84,8.66,314.1,-1.2,JSON_Data,1,3702397190.11,53.55,port_timestamp,ok,77.178,3.5022,7.664,256.4,metbk_a_dcl_instrument
1072,6.65,983.57,3722267189.84,9.91,314.1,-1.01,JSON_Data,1,3702397222.51,52.68,port_timestamp,ok,76.145,3.5022,7.664,318.2,metbk_a_dcl_instrument
1073,6.732,983.23,3722267189.84,10.39,314.1,-0.03,JSON_Data,1,3702397286.89,52.89,port_timestamp,ok,77.352,3.5024,7.665,269.6,metbk_a_dcl_instrument
1074,6.65,983.23,3722267189.84,9.77,314.1,-1.84,JSON_Data,1,3702397351.31,53.35,port_timestamp,ok,76.696,3.5025,7.665,279.1,metbk_a_dcl_instrument
1075,6.65,983.3,3722267189.84,9.81,325.8,-1.85,JSON_Data,1,3702397415.57,53.12,port_timestamp,ok,77.616,3.5024,7.666,307.7,metbk_a_dcl_instrument
1076,6.665,983.57,3722267189.84,8.94,329.8,-1.87,JSON_Data,1,3702397479.85,53.37,port_timestamp,ok,77.631,3.5026,7.667,327.0,metbk_a_dcl_instrument
1077,6.71,983.71,3722267189.84,9.64,326.5,-0.88,JSON_Data,1,3702397544.09,53.16,port_timestamp,ok,79.235,3.5025,7.667,375.3,metbk_a_dcl_instrument
1078,6.68,983.5,3722267189.84,8.2,324.7,0.34,JSON_Data,1,3702397706.63,53.48,port_timestamp,ok,77.955,3.5027,7.665,381.4,metbk_a_dcl_instrument
1079,6.702,983.85,3722267189.84,9.42,320.0,-0.08,JSON_Data,1,3702397770.88,53.06,port_timestamp,ok,78.309,3.5027,7.668,309.6,metbk_a_dcl_instrument
1080,6.627,983.09,3722267189.84,9.8,314.0,0.37,JSON_Data,1,3702397835.13,52.31,port_timestamp,ok,77.819,3.5026,7.666,263.1,metbk_a_dcl_instrument
1081,6.642,983.71,3722267189.84,9.66,299.8,-1.63,JSON_Data,1,3702397899.36,52.5,port_timestamp,ok,79.295,3.5025,7.665,207.7,metbk_a_dcl_instrument
1082,6.717,983.43,3722267189.84,9.23,291.2,-0.49,JSON_Data,1,3702397963.71,52.53,port_timestamp,ok,80.085,3.5025,7.666,196.7,metbk_a_dcl_instrument
1083,6.74,983.5,3722267189.84,9.41,293.9,-1.23,JSON_Data,1,3702398027.97,52.54,port_timestamp,ok,80.491,3.5026,7.667,275.4,metbk_a_dcl_instrument
1084,6.717,983.5,3722267189.84,9.99,303.4,-1.33,JSON_Data,1,3702398061.95,52.51,port_timestamp,ok,79.89,3.5025,7.666,311.7,metbk_a_dcl_instrument
1085,6.74,983.57,3722267189.84,10.22,313.1,-0.98,JSON_Data,1,3702398126.18,52.34,port_timestamp,ok,79.491,3.5025,7.667,336.6,metbk_a_dcl_instrument
1086,6.725,983.23,3722267189.84,8.94,318.0,-2.44,JSON_Data,1,3702398190.41,52.86,port_timestamp,ok,79.972,3.5025,7.667,256.7,metbk_a_dcl_instrument
1087,6.74,983.43,3722267189.84,9.14,304.6,-1.81,JSON_Data,1,3702398254.65,52.68,port_timestamp,ok,81.092,3.5025,7.666,216.0,metbk_a_dcl_instrument
1088,6.702,983.57,3722267189.84,9.64,294.4,-0.71,JSON_Data,1,3702398319.62,53.71,port_timestamp,ok,79.273,3.5025,7.666,179.7,metbk_a_dcl_instrument
1089,6.68,983.64,3722267189.84,10.91,283.7,-1.14,JSON_Data,1,3702398383.91,52.88,port_timestamp,ok,78.49,3.5024,7.667,154.2,metbk_a_dcl_instrument
1090,6.725,983.23,3722267189.84,10.23,283.7,-1.19,JSON_Data,1,3702398448.31,52.57,port_timestamp,ok,79.1,3.5024,7.672,179.6,metbk_a_dcl_instrument
1091,6.77,983.78,3722267189.84,12.97,271.6,0.62,JSON_Data,1,3702398611.02,51.59,port_timestamp,ok,72.076,3.5023,7.661,200.7,metbk_a_dcl_instrument
1092,6.785,983.64,3722267189.84,11.17,269.9,0.21,JSON_Data,1,3702398675.26,52.68,port_timestamp,ok,71.652,3.5022,7.661,190.2,metbk_a_dcl_instrument
1093,6.86,983.78,3722267189.84,11.1,270.7,0.46,JSON_Data,1,3702398739.53,52.81,port_timestamp,ok,71.848,3.5022,7.661,245.4,metbk_a_dcl_instrument
1094,6.875,983.09,3722267189.84,11.55,272.1,0.0,JSON_Data,1,3702398803.78,53.0,port_timestamp,ok,71.151,3.5022,7.662,234.8,metbk_a_dcl_instrument
1095,6.928,983.3,3722267189.84,12.27,272.9,0.94,JSON_Data,1,3702398868.01,52.48,port_timestamp,ok,72.401,3.5022,7.662,197.2,metbk_a_dcl_instrument
1096,6.883,983.99,3722267189.84,11.48,276.6,1.39,JSON_Data,1,3702398901.95,53.17,port_timestamp,ok,72.189,3.502,7.655,203.7,metbk_a_dcl_instrument
1097,6.943,983.5,3722267189.84,12.25,279.0,0.81,JSON_Data,1,3702398966.22,52.5,port_timestamp,ok,73.386,3.5022,7.661,261.1,metbk_a_dcl_instrument
1098,7.018,983.57,3722267189.84,10.5,285.8,1.04,JSON_Data,1,3702399030.67,53.09,port_timestamp,ok,74.694,3.5021,7.662,238.9,metbk_a_dcl_instrument
1099,6.935,983.43,3722267189.84,10.15,295.4,2.8,JSON_Data,1,3702399096.06,53.11,port_timestamp,ok,73.998,3.5022,7.663,211.8,metbk_a_dcl_instrument
1100,6.883,983.5,3722267189.84,11.54,305.2,2.01,JSON_Data,1,3702399160.88,53.2,port_timestamp,ok,74.036,3.5022,7.663,158.4,metbk_a_dcl_instrument
1101,6.951,983.23,3722267189.84,11.24,321.8,1.07,JSON_Data,1,3702399225.28,53.61,port_timestamp,ok,74.732,3.5022,7.662,124.8,metbk_a_dcl_instrument
1102,6.695,983.71,3722267189.84,12.3,326.6,0.81,JSON_Data,1,3702399289.51,53.18,port_timestamp,ok,75.042,3.5022,7.665,98.5,metbk_a_dcl_instrument
1103,5.822,983.99,3722267189.84,11.7,305.9,5.87,JSON_Data,1,3702399514.94,54.19,port_timestamp,ok,80.063,3.5019,7.658,222.1,metbk_a_dcl_instrument
1104,5.656,983.57,3722267189.84,10.24,296.4,5.83,JSON_Data,1,3702399579.23,53.93,port_timestamp,ok,79.295,3.5023,7.663,272.4,metbk_a_dcl_instrument
1105,5.611,983.71,3722267189.84,11.15,296.4,5.5,JSON_Data,1,3702399643.47,54.32,port_timestamp,ok,80.724,3.5022,7.66,246.7,metbk_a_dcl_instrument
1106,5.453,983.5,3722267189.84,9.41,296.4,5.86,JSON_Data,1,3702399707.73,53.1,port_timestamp,ok,78.068,3.502,7.661,220.6,metbk_a_dcl_instrument
1107,5.513,984.4,3722267189.84,9.32,278.8,6.89,JSON_Data,1,3702399741.92,53.71,port_timestamp,ok,76.416,3.5022,7.661,311.5,metbk_a_dcl_instrument
1108,5.483,983.5,3722267189.84,8.97,276.2,6.92,JSON_Data,1,3702399806.15,52.89,port_timestamp,ok,75.193,3.5023,7.662,295.2,metbk_a_dcl_instrument
1109,5.611,983.43,3722267189.84,9.33,275.3,6.74,JSON_Data,1,3702399870.42,53.06,port_timestamp,ok,77.299,3.5022,7.666,248.3,metbk_a_dcl_instrument
1110,5.596,983.57,3722267189.84,8.48,271.9,4.59,JSON_Data,1,3702399934.72,52.88,port_timestamp,ok,75.941,3.5022,7.663,241.0,metbk_a_dcl_instrument
1111,5.656,983.5,3722267189.84,7.69,270.2,4.37,JSON_Data,1,3702399999.11,53.11,port_timestamp,ok,75.132,3.5023,7.664,239.9,metbk_a_dcl_instrument
1112,5.724,983.5,3722267189.84,8.88,268.8,4.84,JSON_Data,1,3702400063.46,53.29,port_timestamp,ok,73.961,3.5023,7.663,236.0,metbk_a_dcl_instrument
1113,5.784,983.92,3722267189.84,9.57,268.6,3.87,JSON_Data,1,3702400127.74,53.89,port_timestamp,ok,72.75,3.5024,7.666,214.1,metbk_a_dcl_instrument
1114,5.822,983.43,3722267189.84,8.85,266.1,4.78,JSON_Data,1,3702400162.85,53.72,port_timestamp,ok,71.773,3.5025,7.667,199.2,metbk_a_dcl_instrument
1115,6.085,983.57,3722267189.84,8.58,264.4,2.33,JSON_Data,1,3702400418.49,53.22,port_timestamp,ok,73.726,3.5021,7.659,157.9,metbk_a_dcl_instrument
1116,6.01,983.78,3722267189.84,8.4,262.0,2.79,JSON_Data,1,3702400482.74,55.03,port_timestamp,ok,72.008,3.5024,7.661,134.8,metbk_a_dcl_instrument
1117,6.123,983.43,3722267189.84,8.67,262.2,3.12,JSON_Data,1,3702400546.97,55.5,port_timestamp,ok,73.945,3.5024,7.662,104.8,metbk_a_dcl_instrument
1118,6.032,983.99,3722267189.84,7.91,263.2,1.71,JSON_Data,1,3702400581.91,53.18,port_timestamp,ok,73.476,3.5022,7.662,80.4,metbk_a_dcl_instrument
1119,6.145,983.78,3722267189.84,8.86,266.0,3.3,JSON_Data,1,3702400642.47,53.67,port_timestamp,ok,74.724,3.5019,7.661,80.6,metbk_a_dcl_instrument
1120,6.078,983.71,3722267189.84,7.74,271.0,2.15,JSON_Data,1,3702400706.79,53.48,port_timestamp,ok,72.81,3.502,7.66,84.5,metbk_a_dcl_instrument
1121,6.16,983.3,3722267189.84,9.1,271.0,1.73,JSON_Data,1,3702400771.09,53.23,port_timestamp,ok,74.664,3.5018,7.659,92.6,metbk_a_dcl_instrument
1122,6.145,983.71,3722267189.84,9.23,271.0,2.6,JSON_Data,1,3702400835.4,52.63,port_timestamp,ok,74.006,3.5019,7.658,102.8,metbk_a_dcl_instrument
1123,6.168,983.64,3722267189.84,7.97,271.0,1.48,JSON_Data,1,3702400899.75,52.54,port_timestamp,ok,73.575,3.5022,7.662,114.7,metbk_a_dcl_instrument
1124,6.19,983.5,3722267189.84,8.86,306.7,3.0,JSON_Data,1,3702400964.15,52.88,port_timestamp,ok,73.681,3.502,7.661,141.8,metbk_a_dcl_instrument
1125,6.221,983.43,3722267189.84,8.49,303.7,2.32,JSON_Data,1,3702401028.72,53.62,port_timestamp,ok,73.893,3.5019,7.66,170.4,metbk_a_dcl_instrument
1126,6.251,983.5,3722267189.84,8.5,301.8,2.68,JSON_Data,1,3702401061.91,53.48,port_timestamp,ok,73.794,3.5021,7.661,179.8,metbk_a_dcl_instrument
1127,6.296,983.57,3722267189.84,8.81,295.2,0.72,JSON_Data,1,3702401126.43,53.53,port_timestamp,ok,73.787,3.5023,7.815,194.1,metbk_a_dcl_instrument
